case_id,tooth_id,total_expected,total_present,min_valid,margin_floor,margin_min,margin_mean,presence_floor,presence_prob,forced,missing,fail_reasons
073,t33,5,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
073,t34,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
073,t35,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
073,t36,12,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
073,t37,12,0,4,0.5,,,0.25,1.0,True,False,valid;margin_missing
073,t41,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
073,t42,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
073,t43,5,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
073,t44,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
073,t45,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
073,t46,12,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
073,t47,12,0,4,0.5,,,0.25,1.0,True,False,valid;margin_missing
074,t11,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
074,t12,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
074,t13,5,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
074,t14,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
074,t15,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
074,t16,12,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
074,t17,12,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
074,t21,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
074,t22,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
074,t23,5,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
074,t24,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
074,t25,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
074,t26,12,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
074,t27,12,0,4,0.5,,,0.25,1.0,True,False,valid;margin_missing
074,t31,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
074,t32,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
074,t33,5,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
074,t34,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
074,t35,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
074,t36,12,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
074,t37,12,0,4,0.5,,,0.25,1.0,True,False,valid;margin_missing
074,t41,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
074,t42,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
074,t43,5,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
074,t44,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
074,t45,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
074,t46,12,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
074,t47,12,0,4,0.5,,,0.25,,False,True,no_prediction
075,t11,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
075,t12,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
075,t13,5,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
075,t14,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
075,t15,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
075,t16,12,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
075,t17,12,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
075,t21,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
075,t22,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
075,t23,5,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
075,t24,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
075,t25,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
075,t26,12,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
075,t27,12,0,4,0.5,,,0.25,1.0,True,False,valid;margin_missing
075,t31,7,0,6,0.55,,,0.25,0.9999998807907104,True,False,valid;margin_missing
075,t32,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
075,t33,5,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
075,t34,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
075,t35,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
075,t36,12,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
075,t37,12,0,4,0.5,,,0.25,1.0,True,False,valid;margin_missing
075,t41,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
075,t42,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
075,t43,5,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
075,t44,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
075,t45,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
075,t46,12,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
075,t47,12,0,4,0.5,,,0.25,1.0,True,False,valid;margin_missing
076,t11,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
076,t12,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
076,t13,5,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
076,t14,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
076,t15,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
076,t16,12,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
076,t17,12,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
076,t21,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
076,t22,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
076,t23,5,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
076,t24,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
076,t25,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
076,t26,12,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
076,t27,12,0,4,0.5,,,0.25,1.0,True,False,valid;margin_missing
076,t31,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
076,t32,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
076,t33,5,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
076,t34,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
076,t35,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
076,t36,12,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
076,t37,12,0,4,0.5,,,0.25,1.0,True,False,valid;margin_missing
076,t41,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
076,t42,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
076,t43,5,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
076,t44,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
076,t45,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
076,t46,12,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
076,t47,12,0,4,0.5,,,0.25,1.0,True,False,valid;margin_missing
077,t11,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
077,t12,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
077,t13,5,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
077,t14,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
077,t15,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
077,t16,12,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
077,t17,12,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
077,t21,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
077,t22,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
077,t23,5,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
077,t24,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
077,t25,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
077,t26,12,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
077,t27,12,0,4,0.5,,,0.25,1.0,True,False,valid;margin_missing
077,t31,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
077,t32,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
077,t33,5,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
077,t34,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
077,t35,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
077,t36,12,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
077,t37,12,0,4,0.5,,,0.25,1.0,True,False,valid;margin_missing
077,t41,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
077,t42,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
077,t43,5,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
077,t44,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
077,t45,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
077,t46,12,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
077,t47,12,0,4,0.5,,,0.25,1.0,True,False,valid;margin_missing
078,t11,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
078,t12,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
078,t13,5,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
078,t14,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
078,t15,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
078,t16,12,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
078,t17,12,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
078,t21,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
078,t22,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
078,t23,5,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
078,t24,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
078,t25,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
078,t26,12,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
078,t27,12,0,4,0.5,,,0.25,1.0,True,False,valid;margin_missing
078,t31,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
078,t32,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
078,t33,5,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
078,t34,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
078,t35,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
078,t36,12,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
078,t37,12,0,4,0.5,,,0.25,1.0,True,False,valid;margin_missing
078,t41,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
078,t42,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
078,t43,5,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
078,t44,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
078,t45,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
078,t46,12,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
078,t47,12,0,4,0.5,,,0.25,1.0,True,False,valid;margin_missing
079,t11,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
079,t12,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
079,t13,5,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
079,t14,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
079,t15,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
079,t16,12,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
079,t17,12,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
079,t21,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
079,t22,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
079,t23,5,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
079,t24,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
079,t25,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
079,t26,12,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
079,t27,12,0,4,0.5,,,0.25,1.0,True,False,valid;margin_missing
079,t31,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
079,t32,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
079,t33,5,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
079,t34,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
079,t35,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
079,t36,12,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
079,t37,12,0,4,0.5,,,0.25,1.0,True,False,valid;margin_missing
079,t41,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
079,t42,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
079,t43,5,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
079,t44,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
079,t45,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
079,t46,12,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
079,t47,12,0,4,0.5,,,0.25,1.0,True,False,valid;margin_missing
080,t11,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
080,t12,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
080,t13,5,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
080,t14,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
080,t15,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
080,t16,12,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
080,t17,12,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
080,t21,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
080,t22,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
080,t23,5,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
080,t24,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
080,t25,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
080,t26,12,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
080,t27,12,0,4,0.5,,,0.25,1.0,True,False,valid;margin_missing
080,t31,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
080,t32,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
080,t33,5,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
080,t34,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
080,t35,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
080,t36,12,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
080,t37,12,0,4,0.5,,,0.25,,False,True,no_prediction
080,t41,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
080,t42,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
080,t43,5,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
080,t44,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
080,t45,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
080,t46,12,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
080,t47,12,0,4,0.5,,,0.25,1.0,True,False,valid;margin_missing
081,t11,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
081,t12,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
081,t13,5,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
081,t14,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
081,t15,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
081,t16,12,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
081,t17,12,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
081,t21,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
081,t22,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
081,t23,5,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
081,t24,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
081,t25,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
081,t26,12,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
081,t27,12,0,4,0.5,,,0.25,1.0,True,False,valid;margin_missing
081,t31,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
081,t32,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
081,t33,5,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
081,t34,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
081,t35,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
081,t36,12,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
081,t37,12,0,4,0.5,,,0.25,1.0,True,False,valid;margin_missing
081,t41,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
081,t42,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
081,t43,5,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
081,t44,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
081,t45,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
081,t46,12,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
081,t47,12,0,4,0.5,,,0.25,1.0,True,False,valid;margin_missing
082,t11,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
082,t12,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
082,t13,5,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
082,t14,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
082,t15,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
082,t16,12,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
082,t17,12,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
082,t21,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
082,t22,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
082,t23,5,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
082,t24,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
082,t25,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
082,t26,12,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
082,t27,12,0,4,0.5,,,0.25,1.0,True,False,valid;margin_missing
082,t31,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
082,t32,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
082,t33,5,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
082,t34,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
082,t35,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
082,t36,12,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
082,t37,12,0,4,0.5,,,0.25,1.0,True,False,valid;margin_missing
082,t41,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
082,t42,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
082,t43,5,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
082,t44,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
082,t45,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
082,t46,12,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
082,t47,12,0,4,0.5,,,0.25,1.0,True,False,valid;margin_missing
083,t11,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
083,t12,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
083,t13,5,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
083,t14,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
083,t15,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
083,t16,12,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
083,t17,12,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
083,t21,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
083,t22,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
083,t23,5,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
083,t24,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
083,t25,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
083,t26,12,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
083,t27,12,0,4,0.5,,,0.25,1.0,True,False,valid;margin_missing
083,t31,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
083,t32,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
083,t33,5,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
083,t34,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
083,t35,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
083,t36,12,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
083,t37,12,0,4,0.5,,,0.25,1.0,True,False,valid;margin_missing
083,t41,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
083,t42,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
083,t43,5,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
083,t44,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
083,t45,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
083,t46,12,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
083,t47,12,0,4,0.5,,,0.25,1.0,True,False,valid;margin_missing
084,t11,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
084,t12,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
084,t13,5,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
084,t14,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
084,t15,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
084,t16,12,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
084,t17,12,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
084,t21,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
084,t22,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
084,t23,5,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
084,t24,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
084,t25,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
084,t26,12,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
084,t27,12,0,4,0.5,,,0.25,1.0,True,False,valid;margin_missing
084,t31,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
084,t32,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
084,t33,5,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
084,t34,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
084,t35,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
084,t36,12,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
084,t37,12,0,4,0.5,,,0.25,1.0,True,False,valid;margin_missing
084,t41,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
084,t42,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
084,t43,5,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
084,t44,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
084,t45,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
084,t46,12,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
084,t47,12,0,4,0.5,,,0.25,1.0,True,False,valid;margin_missing
085,t11,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
085,t12,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
085,t13,5,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
085,t14,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
085,t15,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
085,t16,12,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
085,t17,12,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
085,t21,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
085,t22,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
085,t23,5,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
085,t24,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
085,t25,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
085,t26,12,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
085,t27,12,0,4,0.5,,,0.25,1.0,True,False,valid;margin_missing
085,t31,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
085,t32,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
085,t33,5,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
085,t34,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
085,t35,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
085,t36,12,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
085,t37,12,0,4,0.5,,,0.25,1.0,True,False,valid;margin_missing
085,t41,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
085,t42,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
085,t43,5,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
085,t44,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
085,t45,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
085,t46,12,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
085,t47,12,0,4,0.5,,,0.25,1.0,True,False,valid;margin_missing
086,t11,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
086,t12,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
086,t13,5,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
086,t14,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
086,t15,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
086,t16,12,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
086,t17,12,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
086,t21,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
086,t22,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
086,t23,5,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
086,t24,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
086,t25,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
086,t26,12,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
086,t27,12,0,4,0.5,,,0.25,1.0,True,False,valid;margin_missing
086,t31,7,0,6,0.55,,,0.25,0.9999998807907104,True,False,valid;margin_missing
086,t32,7,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
086,t33,5,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
086,t34,9,0,6,0.55,,,0.25,1.0,True,False,valid;margin_missing
